Titles,Date2_x,pm2.5_atm_a
Πάτρα: Τροχαίο στην Πατρών- Πύργου,2021-07-02 15:00:00,5.604
Πάτρα: Τροχαίο στην Πατρών- Πύργου,2021-07-02 16:00:00,6.132
Πάτρα: Τροχαίο στην Πατρών- Πύργου,2021-07-02 17:00:00,6.134
Πάτρα: Τροχαίο στην Πατρών- Πύργου,2021-07-02 18:00:00,6.446
Πάτρα: Τροχαίο στην Πατρών- Πύργου,2021-07-02 19:00:00,3.819
Πάτρα: Τροχαίο στην Πατρών- Πύργου,2021-07-02 20:00:00,3.322
Πάτρα: Τροχαίο στην Πατρών- Πύργου,2021-07-02 21:00:00,3.794000000000001
Πάτρα: Τροχαίο στην Πατρών- Πύργου,2021-07-02 22:00:00,3.196
Πάτρα: Τροχαίο στην Πατρών- Πύργου,2021-07-02 23:00:00,4.085
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 01:00:00,3.175
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 03:00:00,3.403
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 07:00:00,4.106
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 08:00:00,4.6080000000000005
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 09:00:00,4.3735
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 10:00:00,4.566
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 11:00:00,4.93
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 14:00:00,6.524
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 16:00:00,3.882
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 18:00:00,3.172
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 19:00:00,2.742
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 21:00:00,4.984999999999999
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 22:00:00,6.68
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 23:00:00,6.848
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 00:00:00,2.827
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 02:00:00,2.878
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 04:00:00,2.973
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 05:00:00,3.275
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 06:00:00,3.176
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 12:00:00,3.772
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 13:00:00,4.811999999999999
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 15:00:00,2.372
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 17:00:00,3.842
Πάτρα: Τροχαίο με δύο τραυματίες- Οδηγός στο ένα Ι.Χ. ο Αντώνης Χαροκόπος,2021-07-03 20:00:00,3.865
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 00:00:00,18.198
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 01:00:00,17.073999999999998
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 02:00:00,16.494
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 03:00:00,14.618
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 04:00:00,14.939
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 05:00:00,14.138
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 06:00:00,17.585
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 07:00:00,19.455
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 08:00:00,20.908
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 09:00:00,20.31
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 10:00:00,18.264
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 11:00:00,16.778
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 12:00:00,16.329
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 13:00:00,14.666
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 14:00:00,15.192
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 15:00:00,12.462
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 16:00:00,14.528
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 17:00:00,9.586
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 18:00:00,11.17
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 19:00:00,14.118
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 20:00:00,12.132
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 21:00:00,13.96
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 22:00:00,16.017
Πάτρα: Καμαρώνουμε τις διακρίσεις στο tennis αλλά δεν έχουμε ένα δημόσιο γήπεδο - ΦΩΤΟ,2021-07-07 23:00:00,18.943
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 00:00:00,17.672
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 01:00:00,18.103
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 02:00:00,18.812
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 03:00:00,21.683
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 04:00:00,22.618
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 05:00:00,21.498
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 06:00:00,21.537
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 07:00:00,22.633
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 08:00:00,23.716
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 09:00:00,23.611
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 10:00:00,23.396
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 11:00:00,23.332
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 12:00:00,20.46
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 13:00:00,18.918
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 14:00:00,18.939
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 15:00:00,17.05
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 16:00:00,16.63
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 17:00:00,14.5315
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 20:00:00,22.024
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 21:00:00,18.137
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 22:00:00,23.351
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 23:00:00,23.129
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 18:00:00,15.891
Έρχεται ο Γιάννης Πλούταρχος στην Πάτρα μαζί και με το γιο του Γιώργο Κακοσαίο,2021-07-12 19:00:00,20.752
Πάτρα: Συγκέντρωση και πορεία κατά της υποχρεωτικότητας του εμβολιασμού- ΦΩΤΟ,2021-07-14 00:00:00,14.47
Πάτρα: Συγκέντρωση και πορεία κατά της υποχρεωτικότητας του εμβολιασμού- ΦΩΤΟ,2021-07-14 01:00:00,17.106
Πάτρα: Συγκέντρωση και πορεία κατά της υποχρεωτικότητας του εμβολιασμού- ΦΩΤΟ,2021-07-14 02:00:00,16.262
Πάτρα: Συγκέντρωση και πορεία κατά της υποχρεωτικότητας του εμβολιασμού- ΦΩΤΟ,2021-07-14 03:00:00,16.576
Πάτρα: Συγκέντρωση και πορεία κατά της υποχρεωτικότητας του εμβολιασμού- ΦΩΤΟ,2021-07-14 04:00:00,19.482
Πάτρα: Συγκέντρωση και πορεία κατά της υποχρεωτικότητας του εμβολιασμού- ΦΩΤΟ,2021-07-14 05:00:00,17.67
Πάτρα: Συγκέντρωση και πορεία κατά της υποχρεωτικότητας του εμβολιασμού- ΦΩΤΟ,2021-07-14 06:00:00,17.488999999999997
Πάτρα: Συγκέντρωση και πορεία κατά της υποχρεωτικότητας του εμβολιασμού- ΦΩΤΟ,2021-07-14 07:00:00,18.057
Πάτρα: Συγκέντρωση και πορεία κατά της υποχρεωτικότητας του εμβολιασμού- ΦΩΤΟ,2021-07-14 08:00:00,20.272
Πάτρα: Συγκέντρωση και πορεία κατά της υποχρεωτικότητας του εμβολιασμού- ΦΩΤΟ,2021-07-14 09:00:00,16.887
